pdf_name,page,mp_formula,compound_raw,log_Jc,temperature_K,field_T,Tc_K,Hc2_T_lit
1903.00866v2.pdf,25,K(FeAs)2,15 K,6.681241237375588,15.0,0.0005,32.0,10.0
1903.00866v2.pdf,25,K(FeAs)2,15 K,6.662757831681574,15.0,0.001,32.0,10.0
1903.00866v2.pdf,25,K(FeAs)2,15 K,6.643452676486188,15.0,0.0015,32.0,10.0
1903.00866v2.pdf,25,K(FeAs)2,15 K,6.623249290397901,15.0,0.002,32.0,10.0
1903.00866v2.pdf,25,K(FeAs)2,15 K,6.6020599913279625,15.0,0.0025,32.0,10.0
1903.00866v2.pdf,25,K(FeAs)2,15 K,6.57978359661681,15.0,0.003,32.0,10.0
1903.00866v2.pdf,25,K(FeAs)2,15 K,6.556302500767287,15.0,0.0035,32.0,10.0
1903.00866v2.pdf,25,K(FeAs)2,15 K,6.531478917042255,15.0,0.004,32.0,10.0
1903.00866v2.pdf,25,K(FeAs)2,15 K,6.505149978319906,15.0,0.0045,32.0,10.0
1903.00866v2.pdf,25,K(FeAs)2,15 K,6.477121254719663,15.0,0.005,32.0,10.0
1903.00866v2.pdf,25,K(FeAs)2,20 K,6.6020599913279625,20.0,0.0,32.0,10.0
1903.00866v2.pdf,25,K(FeAs)2,20 K,6.57978359661681,20.0,0.0005,32.0,10.0
1903.00866v2.pdf,25,K(FeAs)2,20 K,6.556302500767287,20.0,0.001,32.0,10.0
1903.00866v2.pdf,25,K(FeAs)2,20 K,6.531478917042255,20.0,0.0015,32.0,10.0
1903.00866v2.pdf,25,K(FeAs)2,20 K,6.505149978319906,20.0,0.002,32.0,10.0
1903.00866v2.pdf,25,K(FeAs)2,20 K,6.477121254719663,20.0,0.0025,32.0,10.0
1903.00866v2.pdf,25,K(FeAs)2,20 K,6.447158031342219,20.0,0.003,32.0,10.0
1903.00866v2.pdf,25,K(FeAs)2,20 K,6.414973347970818,20.0,0.0035,32.0,10.0
1903.00866v2.pdf,25,K(FeAs)2,20 K,6.380211241711606,20.0,0.004,32.0,10.0
1903.00866v2.pdf,25,K(FeAs)2,20 K,6.342422680822207,20.0,0.0045,32.0,10.0
1903.00866v2.pdf,25,K(FeAs)2,20 K,6.301029995663981,20.0,0.005,32.0,10.0
1903.00866v2.pdf,25,K(FeAs)2,25 K,6.477121254719663,25.0,0.0,32.0,10.0
1903.00866v2.pdf,25,K(FeAs)2,25 K,6.447158031342219,25.0,0.0005,32.0,10.0
1903.00866v2.pdf,25,K(FeAs)2,25 K,6.414973347970818,25.0,0.001,32.0,10.0
1903.00866v2.pdf,25,K(FeAs)2,25 K,6.380211241711606,25.0,0.0015,32.0,10.0
1903.00866v2.pdf,25,K(FeAs)2,25 K,6.342422680822207,25.0,0.002,32.0,10.0
1903.00866v2.pdf,25,K(FeAs)2,25 K,6.301029995663981,25.0,0.0025,32.0,10.0
1903.00866v2.pdf,25,K(FeAs)2,25 K,6.2552725051033065,25.0,0.003,32.0,10.0
1903.00866v2.pdf,25,K(FeAs)2,25 K,6.204119982655925,25.0,0.0035,32.0,10.0
1903.00866v2.pdf,25,K(FeAs)2,25 K,6.146128035678238,25.0,0.004,32.0,10.0
1903.00866v2.pdf,25,K(FeAs)2,25 K,6.079181246047625,25.0,0.0045,32.0,10.0
1903.00866v2.pdf,25,K(FeAs)2,25 K,6.0,25.0,0.005,32.0,10.0
1903.00866v2.pdf,25,K(FeAs)2,30 K,6.301029995663981,30.0,0.0,32.0,10.0
1903.00866v2.pdf,25,K(FeAs)2,30 K,6.2552725051033065,30.0,0.0005,32.0,10.0
1903.00866v2.pdf,25,K(FeAs)2,30 K,6.204119982655925,30.0,0.001,32.0,10.0
1903.00866v2.pdf,25,K(FeAs)2,30 K,6.146128035678238,30.0,0.0015,32.0,10.0
1903.00866v2.pdf,25,K(FeAs)2,30 K,6.079181246047625,30.0,0.002,32.0,10.0
1903.00866v2.pdf,25,K(FeAs)2,30 K,6.0,30.0,0.0025,32.0,10.0
1903.00866v2.pdf,25,K(FeAs)2,30 K,5.903089986991944,30.0,0.003,32.0,10.0
1903.00866v2.pdf,25,K(FeAs)2,30 K,5.778151250383644,30.0,0.0035,32.0,10.0
1903.00866v2.pdf,25,K(FeAs)2,30 K,5.6020599913279625,30.0,0.004,32.0,10.0
1903.00866v2.pdf,25,K(FeAs)2,30 K,5.301029995663981,30.0,0.0045,32.0,10.0
1903.00866v2.pdf,25,K(FeAs)2,30 K,5.0,30.0,0.005,32.0,10.0
2012.13723v3.pdf,4,Ba(FeAs)2,4 K,6.0,4.0,0.0,30.0,60.0
2012.13723v3.pdf,4,Ba(FeAs)2,4 K,5.903089986991944,4.0,1.0,30.0,60.0
2012.13723v3.pdf,4,Ba(FeAs)2,4 K,5.778151250383644,4.0,2.0,30.0,60.0
2012.13723v3.pdf,4,Ba(FeAs)2,4 K,5.698970004336019,4.0,3.0,30.0,60.0
2012.13723v3.pdf,4,Ba(FeAs)2,4 K,5.6020599913279625,4.0,4.0,30.0,60.0
2012.13723v3.pdf,4,Ba(FeAs)2,4 K,5.477121254719663,4.0,5.0,30.0,60.0
2012.13723v3.pdf,4,Ba(FeAs)2,4 K,5.301029995663981,4.0,6.0,30.0,60.0
2012.13723v3.pdf,4,Ba(FeAs)2,4 K,5.176091259055681,4.0,7.0,30.0,60.0
2012.13723v3.pdf,4,Ba(FeAs)2,8 K,5.954242509439325,8.0,0.0,30.0,60.0
2012.13723v3.pdf,4,Ba(FeAs)2,8 K,5.845098040014257,8.0,1.0,30.0,60.0
2012.13723v3.pdf,4,Ba(FeAs)2,8 K,5.698970004336019,8.0,2.0,30.0,60.0
2012.13723v3.pdf,4,Ba(FeAs)2,8 K,5.6020599913279625,8.0,3.0,30.0,60.0
2012.13723v3.pdf,4,Ba(FeAs)2,8 K,5.477121254719663,8.0,4.0,30.0,60.0
2012.13723v3.pdf,4,Ba(FeAs)2,8 K,5.3979400086720375,8.0,5.0,30.0,60.0
2012.13723v3.pdf,4,Ba(FeAs)2,8 K,5.2552725051033065,8.0,6.0,30.0,60.0
2012.13723v3.pdf,4,Ba(FeAs)2,8 K,5.113943352306837,8.0,7.0,30.0,60.0
2012.13723v3.pdf,4,Ba(FeAs)2,12 K,5.903089986991944,12.0,0.0,30.0,60.0
2012.13723v3.pdf,4,Ba(FeAs)2,12 K,5.778151250383644,12.0,1.0,30.0,60.0
2012.13723v3.pdf,4,Ba(FeAs)2,12 K,5.653212513775344,12.0,2.0,30.0,60.0
2012.13723v3.pdf,4,Ba(FeAs)2,12 K,5.544068044350276,12.0,3.0,30.0,60.0
2012.13723v3.pdf,4,Ba(FeAs)2,12 K,5.3979400086720375,12.0,4.0,30.0,60.0
2012.13723v3.pdf,4,Ba(FeAs)2,12 K,5.301029995663981,12.0,5.0,30.0,60.0
2012.13723v3.pdf,4,Ba(FeAs)2,12 K,5.176091259055681,12.0,6.0,30.0,60.0
2012.13723v3.pdf,4,Ba(FeAs)2,12 K,5.0,12.0,7.0,30.0,60.0
2012.13723v3.pdf,4,Ba(FeAs)2,16 K,5.845098040014257,16.0,0.0,30.0,60.0
2012.13723v3.pdf,4,Ba(FeAs)2,16 K,5.698970004336019,16.0,1.0,30.0,60.0
2012.13723v3.pdf,4,Ba(FeAs)2,16 K,5.544068044350276,16.0,2.0,30.0,60.0
2012.13723v3.pdf,4,Ba(FeAs)2,16 K,5.3979400086720375,16.0,3.0,30.0,60.0
2012.13723v3.pdf,4,Ba(FeAs)2,16 K,5.301029995663981,16.0,4.0,30.0,60.0
2012.13723v3.pdf,4,Ba(FeAs)2,16 K,5.176091259055681,16.0,5.0,30.0,60.0
2012.13723v3.pdf,4,Ba(FeAs)2,16 K,5.079181246047625,16.0,6.0,30.0,60.0
2012.13723v3.pdf,4,Ba(FeAs)2,16 K,4.954242509439325,16.0,7.0,30.0,60.0
2012.13723v3.pdf,4,Ba(FeAs)2,20 K,5.778151250383644,20.0,0.0,30.0,60.0
2012.13723v3.pdf,4,Ba(FeAs)2,20 K,5.6020599913279625,20.0,1.0,30.0,60.0
2012.13723v3.pdf,4,Ba(FeAs)2,20 K,5.477121254719663,20.0,2.0,30.0,60.0
2012.13723v3.pdf,4,Ba(FeAs)2,20 K,5.301029995663981,20.0,3.0,30.0,60.0
2012.13723v3.pdf,4,Ba(FeAs)2,20 K,5.176091259055681,20.0,4.0,30.0,60.0
2012.13723v3.pdf,4,Ba(FeAs)2,20 K,5.079181246047625,20.0,5.0,30.0,60.0
2012.13723v3.pdf,4,Ba(FeAs)2,20 K,5.0,20.0,6.0,30.0,60.0
2012.13723v3.pdf,4,Ba(FeAs)2,20 K,4.903089986991944,20.0,7.0,30.0,60.0
2012.13723v3.pdf,4,Ba(FeAs)2,24 K,5.698970004336019,24.0,0.0,30.0,60.0
2012.13723v3.pdf,4,Ba(FeAs)2,24 K,5.544068044350276,24.0,1.0,30.0,60.0
2012.13723v3.pdf,4,Ba(FeAs)2,24 K,5.3979400086720375,24.0,2.0,30.0,60.0
2012.13723v3.pdf,4,Ba(FeAs)2,24 K,5.2552725051033065,24.0,3.0,30.0,60.0
2012.13723v3.pdf,4,Ba(FeAs)2,24 K,5.146128035678238,24.0,4.0,30.0,60.0
2012.13723v3.pdf,4,Ba(FeAs)2,24 K,5.041392685158225,24.0,5.0,30.0,60.0
2012.13723v3.pdf,4,Ba(FeAs)2,24 K,4.954242509439325,24.0,6.0,30.0,60.0
2012.13723v3.pdf,4,Ba(FeAs)2,24 K,4.845098040014257,24.0,7.0,30.0,60.0
2012.13723v3.pdf,4,Ba(FeAs)2,28 K,5.6020599913279625,28.0,0.0,30.0,60.0
2012.13723v3.pdf,4,Ba(FeAs)2,28 K,5.477121254719663,28.0,1.0,30.0,60.0
2012.13723v3.pdf,4,Ba(FeAs)2,28 K,5.301029995663981,28.0,2.0,30.0,60.0
2012.13723v3.pdf,4,Ba(FeAs)2,28 K,5.176091259055681,28.0,3.0,30.0,60.0
2012.13723v3.pdf,4,Ba(FeAs)2,28 K,5.079181246047625,28.0,4.0,30.0,60.0
2012.13723v3.pdf,4,Ba(FeAs)2,28 K,5.0,28.0,5.0,30.0,60.0
2012.13723v3.pdf,4,Ba(FeAs)2,28 K,4.903089986991944,28.0,6.0,30.0,60.0
2012.13723v3.pdf,4,Ba(FeAs)2,28 K,4.778151250383644,28.0,7.0,30.0,60.0
2111.11255v1.pdf,8,BaCa2Cu3O5,10 K,7.0,10.0,0.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,10 K,6.954242509439325,10.0,0.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,10 K,6.903089986991944,10.0,1.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,10 K,6.845098040014257,10.0,1.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,10 K,6.778151250383644,10.0,2.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,10 K,6.698970004336019,10.0,2.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,10 K,6.6020599913279625,10.0,3.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,10 K,6.477121254719663,10.0,3.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,10 K,6.301029995663981,10.0,4.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,10 K,6.176091259055681,10.0,4.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,10 K,6.0,10.0,5.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,10 K,5.903089986991944,10.0,5.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,10 K,5.778151250383644,10.0,6.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,10 K,5.6020599913279625,10.0,6.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,10 K,5.301029995663981,10.0,7.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,20 K,6.954242509439325,20.0,0.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,20 K,6.903089986991944,20.0,0.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,20 K,6.845098040014257,20.0,1.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,20 K,6.778151250383644,20.0,1.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,20 K,6.698970004336019,20.0,2.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,20 K,6.6020599913279625,20.0,2.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,20 K,6.477121254719663,20.0,3.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,20 K,6.3979400086720375,20.0,3.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,20 K,6.301029995663981,20.0,4.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,20 K,6.176091259055681,20.0,4.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,20 K,6.0,20.0,5.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,20 K,5.845098040014257,20.0,5.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,20 K,5.698970004336019,20.0,6.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,20 K,5.477121254719663,20.0,6.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,20 K,5.0,20.0,7.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,40 K,6.903089986991944,40.0,0.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,40 K,6.845098040014257,40.0,0.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,40 K,6.778151250383644,40.0,1.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,40 K,6.698970004336019,40.0,1.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,40 K,6.6020599913279625,40.0,2.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,40 K,6.477121254719663,40.0,2.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,40 K,6.3979400086720375,40.0,3.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,40 K,6.301029995663981,40.0,3.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,40 K,6.176091259055681,40.0,4.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,40 K,6.0,40.0,4.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,40 K,5.903089986991944,40.0,5.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,40 K,5.778151250383644,40.0,5.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,40 K,5.6020599913279625,40.0,6.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,40 K,5.301029995663981,40.0,6.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,40 K,5.0,40.0,7.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,50 K,6.845098040014257,50.0,0.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,50 K,6.778151250383644,50.0,0.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,50 K,6.698970004336019,50.0,1.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,50 K,6.6020599913279625,50.0,1.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,50 K,6.477121254719663,50.0,2.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,50 K,6.3979400086720375,50.0,2.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,50 K,6.301029995663981,50.0,3.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,50 K,6.176091259055681,50.0,3.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,50 K,6.0,50.0,4.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,50 K,5.903089986991944,50.0,4.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,50 K,5.778151250383644,50.0,5.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,50 K,5.6020599913279625,50.0,5.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,50 K,5.477121254719663,50.0,6.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,50 K,5.301029995663981,50.0,6.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,50 K,5.0,50.0,7.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,60 K,6.778151250383644,60.0,0.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,60 K,6.698970004336019,60.0,0.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,60 K,6.6020599913279625,60.0,1.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,60 K,6.477121254719663,60.0,1.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,60 K,6.3979400086720375,60.0,2.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,60 K,6.301029995663981,60.0,2.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,60 K,6.176091259055681,60.0,3.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,60 K,6.0,60.0,3.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,60 K,5.903089986991944,60.0,4.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,60 K,5.778151250383644,60.0,4.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,60 K,5.6020599913279625,60.0,5.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,60 K,5.477121254719663,60.0,5.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,60 K,5.301029995663981,60.0,6.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,60 K,5.176091259055681,60.0,6.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,60 K,5.0,60.0,7.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,70 K,6.698970004336019,70.0,0.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,70 K,6.6020599913279625,70.0,0.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,70 K,6.477121254719663,70.0,1.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,70 K,6.3979400086720375,70.0,1.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,70 K,6.301029995663981,70.0,2.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,70 K,6.176091259055681,70.0,2.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,70 K,6.0,70.0,3.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,70 K,5.903089986991944,70.0,3.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,70 K,5.778151250383644,70.0,4.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,70 K,5.6020599913279625,70.0,4.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,70 K,5.477121254719663,70.0,5.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,70 K,5.301029995663981,70.0,5.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,70 K,5.176091259055681,70.0,6.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,70 K,5.0,70.0,6.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,70 K,4.903089986991944,70.0,7.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,77 K,6.6020599913279625,77.0,0.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,77 K,6.477121254719663,77.0,0.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,77 K,6.3979400086720375,77.0,1.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,77 K,6.301029995663981,77.0,1.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,77 K,6.176091259055681,77.0,2.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,77 K,6.0,77.0,2.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,77 K,5.903089986991944,77.0,3.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,77 K,5.778151250383644,77.0,3.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,77 K,5.6020599913279625,77.0,4.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,77 K,5.477121254719663,77.0,4.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,77 K,5.301029995663981,77.0,5.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,77 K,5.176091259055681,77.0,5.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,77 K,5.0,77.0,6.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,77 K,4.903089986991944,77.0,6.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,77 K,4.778151250383644,77.0,7.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,80 K,6.477121254719663,80.0,0.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,80 K,6.3979400086720375,80.0,0.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,80 K,6.301029995663981,80.0,1.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,80 K,6.176091259055681,80.0,1.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,80 K,6.0,80.0,2.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,80 K,5.903089986991944,80.0,2.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,80 K,5.778151250383644,80.0,3.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,80 K,5.6020599913279625,80.0,3.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,80 K,5.477121254719663,80.0,4.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,80 K,5.301029995663981,80.0,4.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,80 K,5.176091259055681,80.0,5.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,80 K,5.0,80.0,5.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,80 K,4.903089986991944,80.0,6.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,80 K,4.778151250383644,80.0,6.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,80 K,4.6020599913279625,80.0,7.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,85 K,6.3979400086720375,85.0,0.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,85 K,6.301029995663981,85.0,0.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,85 K,6.176091259055681,85.0,1.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,85 K,6.0,85.0,1.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,85 K,5.903089986991944,85.0,2.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,85 K,5.778151250383644,85.0,2.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,85 K,5.6020599913279625,85.0,3.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,85 K,5.477121254719663,85.0,3.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,85 K,5.301029995663981,85.0,4.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,85 K,5.176091259055681,85.0,4.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,85 K,5.0,85.0,5.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,85 K,4.903089986991944,85.0,5.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,85 K,4.778151250383644,85.0,6.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,85 K,4.6020599913279625,85.0,6.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,85 K,4.477121254719663,85.0,7.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,90 K,6.301029995663981,90.0,0.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,90 K,6.176091259055681,90.0,0.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,90 K,6.0,90.0,1.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,90 K,5.903089986991944,90.0,1.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,90 K,5.778151250383644,90.0,2.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,90 K,5.6020599913279625,90.0,2.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,90 K,5.477121254719663,90.0,3.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,90 K,5.301029995663981,90.0,3.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,90 K,5.176091259055681,90.0,4.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,90 K,5.0,90.0,4.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,90 K,4.903089986991944,90.0,5.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,90 K,4.778151250383644,90.0,5.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,90 K,4.6020599913279625,90.0,6.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,90 K,4.477121254719663,90.0,6.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,90 K,4.301029995663981,90.0,7.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,95 K,6.176091259055681,95.0,0.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,95 K,6.0,95.0,0.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,95 K,5.903089986991944,95.0,1.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,95 K,5.778151250383644,95.0,1.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,95 K,5.6020599913279625,95.0,2.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,95 K,5.477121254719663,95.0,2.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,95 K,5.301029995663981,95.0,3.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,95 K,5.176091259055681,95.0,3.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,95 K,5.0,95.0,4.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,95 K,4.903089986991944,95.0,4.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,95 K,4.778151250383644,95.0,5.0,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,95 K,4.6020599913279625,95.0,5.5,110.0,100.0
2111.11255v1.pdf,8,BaCa2Cu3O5,95 K,4.477121254719663,95.0,6.0,110.0,100.0
