paper_id,compound_formula,substructure,field_T,Tc_K,Tc_source,sample,sample_choice_reason,n_T_pts,T_min,T_max,t_reduced_max,beta_T,logJc0,SE_beta_T,rms,x_span_dex,beta_lo,beta_hi,source,field_span_dex,grade,grade_reason
2305.10034v1.pdf,La2FeAs2O,iron_pnictide_1111,0.1012,13.3,paper-reported: the appearance of superconductivity at 13.3 K in La0.87Sm0.13FeAs0.91P0.09O,La0.87Sm0.13FeAs0.91P0.09O,,3,2.0,8.0,0.6015,2.128240370413241,6.491856086839811,0.16890036666825453,0.022800863649242605,0.3288,1.797195651743462,2.4592850890830196,rebuilt from figure trace jallcom_2023_170384_fig6c,1.5202,thin,3 isotherms
2305.10034v1.pdf,La2FeAs2O,iron_pnictide_1111,0.1493,13.3,paper-reported: the appearance of superconductivity at 13.3 K in La0.87Sm0.13FeAs0.91P0.09O,La0.87Sm0.13FeAs0.91P0.09O,,3,2.0,8.0,0.6015,2.321402818340395,6.456629588521166,0.19233928061106811,0.025965021853505826,0.3288,1.9444178283427016,2.6983878083380883,rebuilt from figure trace jallcom_2023_170384_fig6c,1.5202,thin,3 isotherms
2305.10034v1.pdf,La2FeAs2O,iron_pnictide_1111,0.2203,13.3,paper-reported: the appearance of superconductivity at 13.3 K in La0.87Sm0.13FeAs0.91P0.09O,La0.87Sm0.13FeAs0.91P0.09O,,3,2.0,8.0,0.6015,2.5145652662675415,6.42140309020252,0.21577819455388283,0.0291291800577692,0.3288,2.0916400049419313,2.9374905275931518,rebuilt from figure trace jallcom_2023_170384_fig6c,1.5202,thin,3 isotherms
2305.10034v1.pdf,La2FeAs2O,iron_pnictide_1111,0.3251,13.3,paper-reported: the appearance of superconductivity at 13.3 K in La0.87Sm0.13FeAs0.91P0.09O,La0.87Sm0.13FeAs0.91P0.09O,,3,2.0,8.0,0.6015,2.707727714194692,6.386176591883877,0.23921710849669697,0.0322933382620325,0.3288,2.2388621815411662,3.176593246848218,rebuilt from figure trace jallcom_2023_170384_fig6c,1.5202,thin,3 isotherms
2305.10034v1.pdf,La2FeAs2O,iron_pnictide_1111,0.4796,13.3,paper-reported: the appearance of superconductivity at 13.3 K in La0.87Sm0.13FeAs0.91P0.09O,La0.87Sm0.13FeAs0.91P0.09O,,3,2.0,8.0,0.6015,2.930852377180846,6.355889240075332,0.2375947002473468,0.03207431973645701,0.3288,2.465166764696046,3.396537989665646,rebuilt from figure trace jallcom_2023_170384_fig6c,1.5202,thin,3 isotherms
2305.10034v1.pdf,La2FeAs2O,iron_pnictide_1111,0.7076,13.3,paper-reported: the appearance of superconductivity at 13.3 K in La0.87Sm0.13FeAs0.91P0.09O,La0.87Sm0.13FeAs0.91P0.09O,,3,2.0,8.0,0.6015,3.9296433342981034,6.422300096841088,0.26560852478543145,0.035856072293816786,0.3288,3.409050625718658,4.450236042877549,rebuilt from figure trace jallcom_2023_170384_fig6c,1.5202,thin,3 isotherms
2305.10034v1.pdf,La2FeAs2O,iron_pnictide_1111,1.044,13.3,paper-reported: the appearance of superconductivity at 13.3 K in La0.87Sm0.13FeAs0.91P0.09O,La0.87Sm0.13FeAs0.91P0.09O,,3,2.0,8.0,0.6015,5.333137739891373,6.5371461802106285,0.9583618708747712,0.12937496096363285,0.3288,3.4547484729768216,7.211527006805924,rebuilt from figure trace jallcom_2023_170384_fig6c,1.5202,thin,3 isotherms
2305.10034v1.pdf,La2FeAs2O,iron_pnictide_1111,1.5404,13.3,paper-reported: the appearance of superconductivity at 13.3 K in La0.87Sm0.13FeAs0.91P0.09O,La0.87Sm0.13FeAs0.91P0.09O,,3,2.0,8.0,0.6015,8.184288738030265,6.774107660242973,1.567717672832744,0.21163551982676537,0.3288,5.111562099278087,11.257015376782443,rebuilt from figure trace jallcom_2023_170384_fig6c,1.5202,thin,3 isotherms
2308.10492v1.pdf,Ba(FeAs)2,iron_pnictide_122,1.3929,19.3,"paper-reported: above the superconducting transition Tc (~ 19.3 K); the sentence carries a citation, so th",BaFe1.908Ni0.092As2,,6,1.8,12.5,0.6477,2.4516265339516057,6.042923385162814,0.27126836255233994,0.07121966986418123,0.4105,1.9199405433490195,2.983312524554192,rebuilt from figure trace 2308_10492v1_fig2b,1.1071,measured,
2308.10492v1.pdf,Ba(FeAs)2,iron_pnictide_122,1.849,19.3,"paper-reported: above the superconducting transition Tc (~ 19.3 K); the sentence carries a citation, so th",BaFe1.908Ni0.092As2,,6,1.8,12.5,0.6477,2.2950450978398287,5.976170875577576,0.2728233959678756,0.0716279333470297,0.4105,1.7603112417427926,2.8297789539368647,rebuilt from figure trace 2308_10492v1_fig2b,1.1071,measured,
2308.10492v1.pdf,Ba(FeAs)2,iron_pnictide_122,2.4544,19.3,"paper-reported: above the superconducting transition Tc (~ 19.3 K); the sentence carries a citation, so th",BaFe1.908Ni0.092As2,,6,1.8,12.5,0.6477,2.0899954213857197,5.909289166455272,0.26672414274860445,0.07002661575655425,0.4105,1.567216101598455,2.6127747411729842,rebuilt from figure trace 2308_10492v1_fig2b,1.1071,measured,
2308.10492v1.pdf,Ba(FeAs)2,iron_pnictide_122,3.258,19.3,"paper-reported: above the superconducting transition Tc (~ 19.3 K); the sentence carries a citation, so th",BaFe1.908Ni0.092As2,,6,1.8,12.5,0.6477,1.872273884058805,5.849463919371775,0.25343085888712236,0.06653655418388216,0.4105,1.375549400640045,2.3689983674775648,rebuilt from figure trace 2308_10492v1_fig2b,1.1071,measured,
2308.10492v1.pdf,Ba(FeAs)2,iron_pnictide_122,4.3248,19.3,"paper-reported: above the superconducting transition Tc (~ 19.3 K); the sentence carries a citation, so th",BaFe1.908Ni0.092As2,,6,1.8,12.5,0.6477,1.6671189250179004,5.802147834144767,0.22429059665260773,0.05888597585410229,0.4105,1.2275093555787893,2.1067284944570117,rebuilt from figure trace 2308_10492v1_fig2b,1.1071,measured,
2308.10492v1.pdf,Ba(FeAs)2,iron_pnictide_122,5.7408,19.3,"paper-reported: above the superconducting transition Tc (~ 19.3 K); the sentence carries a citation, so th",BaFe1.908Ni0.092As2,,6,1.8,12.5,0.6477,1.5479373427995207,5.782454345492332,0.1770693059918596,0.04648834606868956,0.4105,1.2008815030554758,1.8949931825435655,rebuilt from figure trace 2308_10492v1_fig2b,1.1071,measured,
2308.10492v1.pdf,Ba(FeAs)2,iron_pnictide_122,7.6206,19.3,"paper-reported: above the superconducting transition Tc (~ 19.3 K); the sentence carries a citation, so th",BaFe1.908Ni0.092As2,,6,1.8,12.5,0.6477,1.5486654885988704,5.789430949993819,0.116850209596523,0.030678230489996978,0.4105,1.3196390777896854,1.7776918994080555,rebuilt from figure trace 2308_10492v1_fig2b,1.1071,measured,
2308.10492v1.pdf,Ba(FeAs)2,iron_pnictide_122,10.1158,19.3,"paper-reported: above the superconducting transition Tc (~ 19.3 K); the sentence carries a citation, so th",BaFe1.908Ni0.092As2,,6,1.8,12.5,0.6477,1.794724846318392,5.836651621635954,0.09499677231003203,0.024940758658422164,0.4105,1.6085311725907292,1.9809185200460548,rebuilt from figure trace 2308_10492v1_fig2b,1.1071,measured,
2308.10492v1.pdf,Ba(FeAs)2,iron_pnictide_122,13.428,19.3,"paper-reported: above the superconducting transition Tc (~ 19.3 K); the sentence carries a citation, so th",BaFe1.908Ni0.092As2,,6,1.8,12.5,0.6477,2.5325853300752477,5.939838953439789,0.2709820561598968,0.0711445020615007,0.4105,2.00146050000185,3.0637101601486454,rebuilt from figure trace 2308_10492v1_fig2b,1.1071,measured,
2308.10492v1.pdf,Ba(FeAs)2,iron_pnictide_122,17.8247,19.3,"paper-reported: above the superconducting transition Tc (~ 19.3 K); the sentence carries a citation, so th",BaFe1.908Ni0.092As2,,6,1.8,12.5,0.6477,4.2869297730574365,6.128742946246672,0.70578635811394,0.185299424328626,0.4105,2.903588511154114,5.670271034960759,rebuilt from figure trace 2308_10492v1_fig2b,1.1071,measured,
2510.10264v1.pdf,Pr2FeAs2O,iron_pnictide_1111,0.0344,25.1,paper-reported: the critical temperature is determined to be approximately Tc_zero = 25.1 K,"underdoped PrFeAs(O,F)",,8,2.5,16.0,0.6375,3.1282762817244847,5.598286559257344,0.27741466823094674,0.08817221196459263,0.3951,2.5845435319918293,3.67200903145714,rebuilt from figure trace 2510_10264v1_fig4a,1.9674,measured,
2510.10264v1.pdf,Pr2FeAs2O,iron_pnictide_1111,0.0569,25.1,paper-reported: the critical temperature is determined to be approximately Tc_zero = 25.1 K,"underdoped PrFeAs(O,F)",,8,2.5,16.0,0.6375,3.2055653368620054,5.566199136052767,0.2984642782490567,0.09486252393736726,0.3951,2.620575351493854,3.7905553222301567,rebuilt from figure trace 2510_10264v1_fig4a,1.9674,measured,
2510.10264v1.pdf,Pr2FeAs2O,iron_pnictide_1111,0.0941,25.1,paper-reported: the critical temperature is determined to be approximately Tc_zero = 25.1 K,"underdoped PrFeAs(O,F)",,8,2.5,16.0,0.6375,3.2065398680415957,5.525030574757046,0.3142038128799714,0.09986510578551136,0.3951,2.5907003947968517,3.82237934128634,rebuilt from figure trace 2510_10264v1_fig4a,1.9674,measured,
2510.10264v1.pdf,Pr2FeAs2O,iron_pnictide_1111,0.1557,25.1,paper-reported: the critical temperature is determined to be approximately Tc_zero = 25.1 K,"underdoped PrFeAs(O,F)",,8,2.5,16.0,0.6375,3.1263827200605294,5.473283830780986,0.3321497403859669,0.10556895747457405,0.3951,2.475369228904034,3.7773962112170247,rebuilt from figure trace 2510_10264v1_fig4a,1.9674,measured,
2510.10264v1.pdf,Pr2FeAs2O,iron_pnictide_1111,0.2576,25.1,paper-reported: the critical temperature is determined to be approximately Tc_zero = 25.1 K,"underdoped PrFeAs(O,F)",,8,2.5,16.0,0.6375,2.8665450796226,5.3915626233743295,0.30020637162056923,0.09541622294324405,0.3951,2.2781405912462844,3.4549495679989155,rebuilt from figure trace 2510_10264v1_fig4a,1.9674,measured,
2510.10264v1.pdf,Pr2FeAs2O,iron_pnictide_1111,0.4261,25.1,paper-reported: the critical temperature is determined to be approximately Tc_zero = 25.1 K,"underdoped PrFeAs(O,F)",,8,2.5,16.0,0.6375,2.698221859645113,5.334942703295007,0.2345352809492185,0.0745436232225982,0.3951,2.238532708984645,3.157911010305581,rebuilt from figure trace 2510_10264v1_fig4a,1.9674,measured,
2510.10264v1.pdf,Pr2FeAs2O,iron_pnictide_1111,0.7049,25.1,paper-reported: the critical temperature is determined to be approximately Tc_zero = 25.1 K,"underdoped PrFeAs(O,F)",,8,2.5,16.0,0.6375,2.980363052340829,5.364991228054977,0.14740665172682024,0.04685105738615082,0.3951,2.6914460149562616,3.2692800897253966,rebuilt from figure trace 2510_10264v1_fig4a,1.9674,measured,
2510.10264v1.pdf,Pr2FeAs2O,iron_pnictide_1111,1.1662,25.1,paper-reported: the critical temperature is determined to be approximately Tc_zero = 25.1 K,"underdoped PrFeAs(O,F)",,8,2.5,16.0,0.6375,4.107685286014919,5.501775550264804,0.27830314876756895,0.08845460256311803,0.3951,3.562211114430484,4.6531594575993545,rebuilt from figure trace 2510_10264v1_fig4a,1.9674,measured,
2510.10264v1.pdf,Pr2FeAs2O,iron_pnictide_1111,1.9292,25.1,paper-reported: the critical temperature is determined to be approximately Tc_zero = 25.1 K,"underdoped PrFeAs(O,F)",,8,2.5,16.0,0.6375,6.683483827938643,5.7652467209554565,0.6631557267974967,0.21077438940627571,0.3951,5.383698603415549,7.983269052461736,rebuilt from figure trace 2510_10264v1_fig4a,1.9674,measured,
2510.10264v1.pdf,Pr2FeAs2O,iron_pnictide_1111,3.1914,25.1,paper-reported: the critical temperature is determined to be approximately Tc_zero = 25.1 K,"underdoped PrFeAs(O,F)",,8,2.5,16.0,0.6375,10.395177091681644,6.004947701830526,0.7780563420292407,0.24729387651804363,0.3951,8.870186661304333,11.920167522058955,rebuilt from figure trace 2510_10264v1_fig4a,1.9674,measured,
2511.19058v1.pdf,FeSe,iron_chalcogenide_11,0.1005,9.0,paper-reported: the superconducting transition temperature Tc of FeSe-strain remains essentially unchanged,FeSe (strained),,5,2.0,6.0,0.6667,1.3490422367886685,4.369809920229418,0.03764925951081566,0.00847659995950904,0.368,1.2752496881474698,1.4228347854298673,rebuilt from figure trace 2511_19058v1_fig2b,1.3606,measured,
2511.19058v1.pdf,FeSe,iron_chalcogenide_11,0.1423,9.0,paper-reported: the superconducting transition temperature Tc of FeSe-strain remains essentially unchanged,FeSe (strained),,5,2.0,6.0,0.6667,1.4716505195580383,4.369922337191165,0.027307124995594328,0.006148104309075916,0.368,1.4181285545666733,1.5251724845494032,rebuilt from figure trace 2511_19058v1_fig2b,1.3606,measured,
2511.19058v1.pdf,FeSe,iron_chalcogenide_11,0.2015,9.0,paper-reported: the superconducting transition temperature Tc of FeSe-strain remains essentially unchanged,FeSe (strained),,5,2.0,6.0,0.6667,1.5809047087458665,4.364450632084656,0.037472092174119995,0.008436711349252857,0.368,1.5074594080845913,1.6543500094071417,rebuilt from figure trace 2511_19058v1_fig2b,1.3606,measured,
2511.19058v1.pdf,FeSe,iron_chalcogenide_11,0.2855,9.0,paper-reported: the superconducting transition temperature Tc of FeSe-strain remains essentially unchanged,FeSe (strained),,5,2.0,6.0,0.6667,1.8094467642520737,4.370889434566561,0.048340719987291995,0.010883745136320736,0.368,1.7146989530769814,1.904194575427166,rebuilt from figure trace 2511_19058v1_fig2b,1.3606,measured,
2511.19058v1.pdf,FeSe,iron_chalcogenide_11,0.4043,9.0,paper-reported: the superconducting transition temperature Tc of FeSe-strain remains essentially unchanged,FeSe (strained),,5,2.0,6.0,0.6667,2.0326820318450305,4.367477034581324,0.06871174510270558,0.015470210658142402,0.368,1.8980070114437275,2.1673570522463335,rebuilt from figure trace 2511_19058v1_fig2b,1.3606,measured,
2511.19058v1.pdf,FeSe,iron_chalcogenide_11,0.5727,9.0,paper-reported: the superconducting transition temperature Tc of FeSe-strain remains essentially unchanged,FeSe (strained),,5,2.0,6.0,0.6667,2.3925956599147025,4.356714205653545,0.07110408928252301,0.01600883863758371,0.368,2.2532316449209575,2.5319596749084474,rebuilt from figure trace 2511_19058v1_fig2b,1.3606,measured,
2511.19058v1.pdf,FeSe,iron_chalcogenide_11,0.8112,9.0,paper-reported: the superconducting transition temperature Tc of FeSe-strain remains essentially unchanged,FeSe (strained),,5,2.0,6.0,0.6667,2.72910340892347,4.323897544482146,0.027794502754937875,0.006257835718107487,0.368,2.6746261835237917,2.7835806343231484,rebuilt from figure trace 2511_19058v1_fig2b,1.3606,measured,
2511.19058v1.pdf,FeSe,iron_chalcogenide_11,1.1491,9.0,paper-reported: the superconducting transition temperature Tc of FeSe-strain remains essentially unchanged,FeSe (strained),,5,2.0,6.0,0.6667,3.0028490388178652,4.22720030250454,0.06935052164236935,0.015614028976499864,0.368,2.866922016398821,3.1387760612369093,rebuilt from figure trace 2511_19058v1_fig2b,1.3606,measured,
2511.19058v1.pdf,FeSe,iron_chalcogenide_11,1.6276,9.0,paper-reported: the superconducting transition temperature Tc of FeSe-strain remains essentially unchanged,FeSe (strained),,5,2.0,6.0,0.6667,3.3099943057484333,4.118531084671725,0.09904893489785066,0.022300523528313736,0.368,3.115858393348646,3.504130218148221,rebuilt from figure trace 2511_19058v1_fig2b,1.3606,measured,
2511.19058v1.pdf,FeSe,iron_chalcogenide_11,2.3054,9.0,paper-reported: the superconducting transition temperature Tc of FeSe-strain remains essentially unchanged,FeSe (strained),,5,2.0,6.0,0.6667,4.013311155730162,4.011881015409408,0.21200588201519913,0.047732387681873475,0.368,3.5977796269803717,4.428842684479952,rebuilt from figure trace 2511_19058v1_fig2b,1.3606,measured,
